,datetime,username,channel,message
1298,2022-05-22T15:47:57.739559,benloat,#loltyler1,jk u rlly good
1299,2022-05-22T15:47:58.916407,fergusx,#loltyler1,NA FARM KEKW
1300,2022-05-22T15:47:59.079532,darkrafff,#loltyler1,@domok1234 HUHH
1301,2022-05-22T15:47:59.243422,fu__hua,#loltyler1,@domok1234 HUHH ????
1302,2022-05-22T15:47:59.406310,daxter_10x,#loltyler1,TYPE BACK BigBrother
1303,2022-05-22T15:48:01.820223,solarfri_,#loltyler1,Poppy R34
1304,2022-05-22T15:48:01.873744,ioixdd,#loltyler1,HUHH
1305,2022-05-22T15:48:01.984793,aceultraman,#loltyler1,what are they saying?????????
1306,2022-05-22T15:48:02.311842,200kmhblinkerlinks,#loltyler1,eu betterPepga
1307,2022-05-22T15:48:02.311979,selhistoireduntype,#loltyler1,HUHH
1308,2022-05-22T15:48:02.802396,heihei244,#loltyler1,!opgg
1309,2022-05-22T15:48:02.803193,icarb0n,#loltyler1,modCheck
1310,2022-05-22T15:48:02.965838,fossabot,#loltyler1,@優之良品棉花糖 https://www.op.gg/summoners/kr/BIG%20TONKA%20T
1311,2022-05-22T15:48:02.966189,no_it_was_me,#loltyler1,BigBrother FBCatch 💎
1312,2022-05-22T15:48:03.129516,drew_1396,#loltyler1,@inscriptox dude stfu you`re probably iron KEKW
1313,2022-05-22T15:48:04.658742,fossabot,#loltyler1,"@anferlive, ACCOUNTS: BIG TONKA T is currently Master I 113 LP"
1314,2022-05-22T15:48:04.822293,naikron,#loltyler1,HUH
1315,2022-05-22T15:48:04.822467,jayden1577,#loltyler1,go eiw
1316,2022-05-22T15:48:04.822610,only_watch_t1,#loltyler1,@only_watch_t1 THANKS BROTHER
1317,2022-05-22T15:48:04.822742,mazuhello,#loltyler1,Tardy is leaving on the 25th FeelsBadMan
1318,2022-05-22T15:48:05.152858,areatangens,#loltyler1,KEKW
1319,2022-05-22T15:48:06.026661,jsebastianreyes,#loltyler1,What
1320,2022-05-22T15:48:06.189991,yfear_,#loltyler1,o o
1321,2022-05-22T15:48:06.353530,rome_9,#loltyler1,NA CHALLENGER = KR HARDSTUCK D1
1322,2022-05-22T15:48:06.517267,elliestar,#loltyler1,TYPING
1323,2022-05-22T15:48:06.680371,dbswlsghd963,#loltyler1,R u OK??
1324,2022-05-22T15:48:07.170582,silly_billy_69,#loltyler1,!rank
1325,2022-05-22T15:48:07.170737,jayden1577,#loltyler1,go euw
1326,2022-05-22T15:48:07.334021,xrandolax,#loltyler1,HUHH CHAT ?
1327,2022-05-22T15:48:07.660784,hiperyorch,#loltyler1,THE GAME IS OVER
1328,2022-05-22T15:48:07.920589,aysquirrel,#loltyler1,HUHH
1329,2022-05-22T15:48:10.537639,daysruined,#loltyler1,Why doesnt Draven go Immortal Shieldbow anymore?
1330,2022-05-22T15:48:10.614521,pugmalone1,#loltyler1,ABD
1331,2022-05-22T15:48:10.657301,lazypusheen,#loltyler1,BigBrother BigBrother
1332,2022-05-22T15:48:10.820783,roxxokw,#loltyler1,KEKW
1333,2022-05-22T15:48:10.984550,pedrex2121,#loltyler1,KEKW
1334,2022-05-22T15:48:11.148094,c60_jam,#loltyler1,moon2TYPERS ImTyping
1335,2022-05-22T15:48:11.148144,runnerqq,#loltyler1,D:
1336,2022-05-22T15:48:11.148168,saltmineforeman,#loltyler1,who the hell watches this without audio lmao
1337,2022-05-22T15:48:11.311558,oxidem4a4,#loltyler1,OMEGALUL
1338,2022-05-22T15:48:11.474628,vpg123,#loltyler1,KEKW typing poems in chat
1339,2022-05-22T15:48:11.474750,coolguychad_,#loltyler1,!uptime
1340,2022-05-22T15:48:11.638071,skylord11,#loltyler1,BigBrother
1341,2022-05-22T15:48:12.291438,gwen_ayaya,#loltyler1,ABD
1342,2022-05-22T15:48:12.618560,jayden1577,#loltyler1,go euw go
1343,2022-05-22T15:48:12.618683,ralsand,#loltyler1,BigBrother
1344,2022-05-22T15:48:12.781953,jaydukkz,#loltyler1,how is the other so much better though?
1345,2022-05-22T15:48:12.782073,naikron,#loltyler1,HUHH
1346,2022-05-22T15:48:12.945457,rlagusgh1415,#loltyler1,OK
1347,2022-05-22T15:48:13.519511,sc0fieldek,#loltyler1,BigBrother
1348,2022-05-22T15:48:15.064599,trunksweeb,#loltyler1,abd
1349,2022-05-22T15:48:15.064646,ixzze09,#loltyler1,FeelsSadMan Clap
1350,2022-05-22T15:48:15.064726,angeman123123,#loltyler1,KEKW
1351,2022-05-22T15:48:15.064771,greatazuvtex,#loltyler1,!uptime
1352,2022-05-22T15:48:15.064829,yeeunclc,#loltyler1,
1353,2022-05-22T15:48:15.064852,goggleplayz,#loltyler1,ABD
1354,2022-05-22T15:48:15.064896,mcfknugget,#loltyler1,!rank
1355,2022-05-22T15:48:15.064918,jayden1577,#loltyler1,go euw
1356,2022-05-22T15:48:15.391499,fossabot,#loltyler1,"@McFkNugget, ACCOUNTS: BIG TONKA T is currently Master I 113 LP"
1357,2022-05-22T15:48:15.718142,robex224,#loltyler1,LMAO
1358,2022-05-22T15:48:16.046001,darkrafff,#loltyler1,abd
1359,2022-05-22T15:48:16.372734,jumpythatsme,#loltyler1,LUL LUL LUL LUL
1360,2022-05-22T15:48:16.535894,rai_asura,#loltyler1,KEKW salty
1361,2022-05-22T15:48:16.699354,xliew0,#loltyler1,BigBrother BigBrother BigBrother BigBrother BigBrother
1362,2022-05-22T15:48:17.025983,paink200,#loltyler1,KEKW
1363,2022-05-22T15:48:17.189339,yourprivatejoy,#loltyler1,BigBrother
1364,2022-05-22T15:48:17.189488,pexelie,#loltyler1,BabyRage KR BabyRage
1365,2022-05-22T15:48:17.352710,sliggylol,#loltyler1,BigBrother
1366,2022-05-22T15:48:18.274885,1sweet1sweet,#loltyler1,yeah everyone is
1367,2022-05-22T15:48:18.929038,bruunnee,#loltyler1,tickle tickle
1368,2022-05-22T15:48:19.255623,ninosaur,#loltyler1,BigBrother
1369,2022-05-22T15:48:19.255742,biomutant25,#loltyler1,yall motherfuckers wack
1370,2022-05-22T15:48:19.255790,kiwibirdchch,#loltyler1,LULW
1371,2022-05-22T15:48:19.419398,dissolution187,#loltyler1,HAHAHAHA
1372,2022-05-22T15:48:19.419425,fergusx,#loltyler1,BigBrother BigBrother BigBrother BigBrother BigBrother BigBrother
1373,2022-05-22T15:48:19.419471,julesjinan,#loltyler1,150
1374,2022-05-22T15:48:19.746154,sm4rts,#loltyler1,"I think its hilarious u kids talking shit about tyler . u wouldnt say this shit to him at lan, hes jacked. not only that but he wears the freshest clothes, eats at the chillest restaurants and hangs out with the hottest dudes. yall are pathetic"
1375,2022-05-22T15:48:20.012477,azndreamerboy,#loltyler1,LOL
1376,2022-05-22T15:48:20.175963,leng_0,#loltyler1,OMEGALUL
1377,2022-05-22T15:48:20.339835,japanesecultureexpert,#loltyler1,BasedGod
1378,2022-05-22T15:48:20.503540,aminur9963,#loltyler1,XD
1379,2022-05-22T15:48:20.503565,lazypusheen,#loltyler1,PoroSad BibleThump
1380,2022-05-22T15:48:20.503612,fulans_,#loltyler1,dont understand a thing in korean xd
1381,2022-05-22T15:48:20.503702,pedrex2121,#loltyler1,TRUE KEKW
1382,2022-05-22T15:48:20.668236,snoopadillios,#loltyler1,kr mental BigBrother
1383,2022-05-22T15:48:20.831910,cynicalhope,#loltyler1,LULW
1384,2022-05-22T15:48:20.831948,positiveenthusiasm,#loltyler1,Killed while typing stop typing KEKW
1385,2022-05-22T15:48:20.831973,poopdock,#loltyler1,youre all abcdefg :)
1386,2022-05-22T15:48:20.832018,littlespo0n,#loltyler1,KEKW
1387,2022-05-22T15:48:20.995491,dont_call_me_jack,#loltyler1,bnad abd
1388,2022-05-22T15:48:20.995626,falkensomehowrich,#loltyler1,KEKW 󠀀
1389,2022-05-22T15:48:21.322202,adamsalterego,#loltyler1,Gigachad
1390,2022-05-22T15:48:21.486156,xephanoz,#loltyler1,BigBrother BigBrother BigBrother
1391,2022-05-22T15:48:21.812945,szkly,#loltyler1,he is legit just blaming
1392,2022-05-22T15:48:21.976288,naikron,#loltyler1,D:
1393,2022-05-22T15:48:21.976430,fergusx,#loltyler1,BigBrother BigBrother BigBrother BigBrother
1394,2022-05-22T15:48:21.976452,orcarnage,#loltyler1,BigBrother BigBrother BigBrother
1395,2022-05-22T15:48:22.139721,forwhythough,#loltyler1,BigBrother
1396,2022-05-22T15:48:22.139869,pexelie,#loltyler1,D: D: D:
1397,2022-05-22T15:48:22.844806,paink200,#loltyler1,gachiBASS
1398,2022-05-22T15:48:23.008483,stramobile,#loltyler1,BigBrother
1399,2022-05-22T15:48:23.171921,lolcory,#loltyler1,LOL
1400,2022-05-22T15:48:23.335238,koke_,#loltyler1,WhySoSerious
1401,2022-05-22T15:48:23.498578,paingzayn,#loltyler1,!opgg
1402,2022-05-22T15:48:23.498701,fossabot,#loltyler1,@paingzayn https://www.op.gg/summoners/kr/BIG%20TONKA%20T
1403,2022-05-22T15:48:23.498727,inscriptox,#loltyler1,@drew_1396 KEKW totally Copeler1
1404,2022-05-22T15:48:23.662192,shurraig,#loltyler1,gachiBASS
1405,2022-05-22T15:48:23.825644,bobthethethird,#loltyler1,!rank
1406,2022-05-22T15:48:23.825696,pedrex2121,#loltyler1,prxGasm what
1407,2022-05-22T15:48:23.989039,fergusx,#loltyler1,BigBrother BigBrother BigBrother
1408,2022-05-22T15:48:24.152327,widepeepodumb,#loltyler1,KEKW
1409,2022-05-22T15:48:24.315686,fossabot,#loltyler1,"@bobthethethird, ACCOUNTS: BIG TONKA T is currently Master I 95 LP"
1410,2022-05-22T15:48:24.315809,broofterr,#loltyler1,gachiBASS
1411,2022-05-22T15:48:24.480107,corotedecafe,#loltyler1,ff
1412,2022-05-22T15:48:24.480153,abdo_227,#loltyler1,KEKW
1413,2022-05-22T15:48:24.808219,devoived,#loltyler1,HUHH DICKS
1414,2022-05-22T15:48:24.971848,dyroxxgg,#loltyler1,KEKW
1415,2022-05-22T15:48:24.971969,jimenezbeatz1,#loltyler1,BigBrother BigBrother
1416,2022-05-22T15:48:24.971993,oxidem4a4,#loltyler1,HUHH
1417,2022-05-22T15:48:24.972016,areatangens,#loltyler1,BasedGod
1418,2022-05-22T15:48:24.972038,mifrizzy,#loltyler1,!rank
1419,2022-05-22T15:48:25.136334,aznnips,#loltyler1,They talking about u lol
1420,2022-05-22T15:48:25.136383,gbval,#loltyler1,xD
1421,2022-05-22T15:48:25.299653,banguza98,#loltyler1,KEKW
1422,2022-05-22T15:48:25.677843,matsumotoriko,#loltyler1,kiichiKEKW D:
1423,2022-05-22T15:48:25.841315,c60_jam,#loltyler1,gachiBASS
1424,2022-05-22T15:48:26.005404,ralsand,#loltyler1,gachiBASS
1425,2022-05-22T15:48:26.005447,shayuki,#loltyler1,BigBrother
1426,2022-05-22T15:48:26.168980,davekhaki,#loltyler1,BigBrother
1427,2022-05-22T15:48:26.169126,based_one,#loltyler1,10/2 KAISA
1428,2022-05-22T15:48:26.332404,aminur9963,#loltyler1,D:
1429,2022-05-22T15:48:26.495918,zeustype2,#loltyler1,omegalul
1430,2022-05-22T15:48:26.659577,1v9sexhavergigachadsmurf,#loltyler1,KEKW
1431,2022-05-22T15:48:26.659602,zelias2690,#loltyler1,HUHH
1432,2022-05-22T15:48:26.822746,made__max,#loltyler1,BigBrother STFU
1433,2022-05-22T15:48:26.822865,pluma1,#loltyler1,I  DO TOO AYAYA
1434,2022-05-22T15:48:26.822915,monstergirth,#loltyler1,gachiBASS
1435,2022-05-22T15:48:26.986109,hongo_akira,#loltyler1,NOT MY FAULT BigBrother
1436,2022-05-22T15:48:26.986229,kisuke_7,#loltyler1,gachiBASS so?
1437,2022-05-22T15:48:26.986278,masterch1ef88,#loltyler1,KEKW
1438,2022-05-22T15:48:26.986301,jpedro2007,#loltyler1,MingLee  Lacist
1439,2022-05-22T15:48:27.312779,ultrapingstinct,#loltyler1,TYLER JUST LET YOURSELF GET CARRIED AND THEN SAY IT WAS ALL YOU AFTERWARD!
1440,2022-05-22T15:48:27.312941,misterxploder,#loltyler1,OMEGALUL
1441,2022-05-22T15:48:27.639863,only_watch_t1,#loltyler1,DAMN D:
1442,2022-05-22T15:48:27.639987,fizzedd,#loltyler1,D:
1443,2022-05-22T15:48:27.803718,sweenaha,#loltyler1,KEKW
1444,2022-05-22T15:48:27.803851,jkjoke,#loltyler1,LUL LUL LUL LUL LUL LUL LUL LUL LUL
1445,2022-05-22T15:48:28.130436,qqw8886,#loltyler1,D:
1446,2022-05-22T15:48:28.130562,areatangens,#loltyler1,BasedGod  dayum
1447,2022-05-22T15:48:28.293730,julesjinan,#loltyler1,ahhahahahah
1448,2022-05-22T15:48:28.457167,sm0k1np0t,#loltyler1,LMAO
1449,2022-05-22T15:48:28.457317,lil_bong_chainz_,#loltyler1,BigBrother fully deformed
1450,2022-05-22T15:48:28.620520,readthisandihitdab,#loltyler1,BIG TONKA T IS THE WORST LEAGUE PLAYER IN KOREA
1451,2022-05-22T15:48:28.784153,slushypoop,#loltyler1,trueee
1452,2022-05-22T15:48:29.110781,risushaco,#loltyler1,OMEGALUL
1453,2022-05-22T15:48:29.110930,capeofsuns,#loltyler1,BigBrother
1454,2022-05-22T15:48:29.274254,fergusx,#loltyler1,BigBrother BigBrother BigBrother BigBrother BigBrother BigBrother BigBrother
1455,2022-05-22T15:48:29.437619,crappymage,#loltyler1,kekkkkk
1456,2022-05-22T15:48:29.437674,selhistoireduntype,#loltyler1,BigBrother
1457,2022-05-22T15:48:29.601347,zeustype2,#loltyler1,not good
1458,2022-05-22T15:48:29.764600,pusialke2,#loltyler1,HUHH
1459,2022-05-22T15:48:29.764763,parvustitum,#loltyler1,gachiBASS
1460,2022-05-22T15:48:29.764839,howlnsensitiv,#loltyler1,TRUE KEKW
1461,2022-05-22T15:48:29.928053,malzand1,#loltyler1,"""REAL LEAGUE PLAYERS"" KEKW"
1462,2022-05-22T15:48:30.091355,sunalong,#loltyler1,:)
1463,2022-05-22T15:48:30.091550,majin69,#loltyler1,KEEKW
1464,2022-05-22T15:48:30.254834,emohippy420,#loltyler1,gachiBASS
1465,2022-05-22T15:48:30.254862,nickleousflamel,#loltyler1,@discsohard i too have been eating the lucky charms dry!!! Then marshmallows slap after a dab
1466,2022-05-22T15:48:30.418530,kinglmsj,#loltyler1,1-5
1467,2022-05-22T15:48:30.418553,henngest,#loltyler1,TRUE PogU
1468,2022-05-22T15:48:30.418599,noicingplease,#loltyler1,yo whats good tler 1
1469,2022-05-22T15:48:30.418654,elothron,#loltyler1,LUL
1470,2022-05-22T15:48:30.582243,kiwibirdchch,#loltyler1,Shush do this irl
1471,2022-05-22T15:48:30.745423,stealthblacklol,#loltyler1,TRUE
1472,2022-05-22T15:48:31.073165,butys,#loltyler1,KEKW MAD AF
1473,2022-05-22T15:48:31.236812,metotoro,#loltyler1,FUCKING MALDING KEKW
1474,2022-05-22T15:48:31.402965,shurraig,#loltyler1,KKona hell yeah tell them
1475,2022-05-22T15:48:31.403086,shayuki,#loltyler1,BigBrother FLAME MORE
1476,2022-05-22T15:48:31.403113,subtlediplomat,#loltyler1,always team fault Copeler1
1477,2022-05-22T15:48:31.566826,corotedecafe,#loltyler1,akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190 akumotPolissa caze190
1478,2022-05-22T15:48:31.566947,fizzedd,#loltyler1,true
1479,2022-05-22T15:48:31.733198,kisuke_7,#loltyler1,HandsUp
1480,2022-05-22T15:48:31.896885,fussells,#loltyler1,BasedGod
1481,2022-05-22T15:48:32.225006,wooswo,#loltyler1,PREACH
1482,2022-05-22T15:48:32.388777,hiperyorch,#loltyler1,Kappa
1483,2022-05-22T15:48:32.552675,kenworth_junior,#loltyler1,!rank
1484,2022-05-22T15:48:32.552800,fergusx,#loltyler1,BigBrother BigBrother BigBrother BigBrother
1485,2022-05-22T15:48:32.552826,cloudcarry67,#loltyler1,truueueuee
1486,2022-05-22T15:48:32.552850,etrius1,#loltyler1,True
1487,2022-05-22T15:48:32.879639,fossabot,#loltyler1,"@kenworth_junior, ACCOUNTS: BIG TONKA T is currently Master I 95 LP"
1488,2022-05-22T15:48:32.879666,rockorio,#loltyler1,Gigachad NA > OCE > KR > EU
1489,2022-05-22T15:48:33.045057,amkev,#loltyler1,YEP CONQ
1490,2022-05-22T15:48:33.536686,elliestar,#loltyler1,D:
1491,2022-05-22T15:48:33.536710,nopem8,#loltyler1,BigBrother
1492,2022-05-22T15:48:33.885243,parvustitum,#loltyler1,Gigachad
1493,2022-05-22T15:48:34.048600,biggucciisosa1017,#loltyler1,LOLOLOL
1494,2022-05-22T15:48:34.375932,rai_asura,#loltyler1,NA > KR confirmed? KKona
1495,2022-05-22T15:48:34.539411,sp3dy_,#loltyler1,whyyyyyyyyy
1496,2022-05-22T15:48:34.539560,phvny,#loltyler1,SEZ U
1497,2022-05-22T15:48:34.539584,itsswell,#loltyler1,!rank
1498,2022-05-22T15:48:34.702887,praetor_gg,#loltyler1,Gigachad Clap
1499,2022-05-22T15:48:35.029587,ginandtonikk,#loltyler1,raging
1500,2022-05-22T15:48:35.029708,noicingplease,#loltyler1,winning per usual
1501,2022-05-22T15:48:35.192941,inscriptox,#loltyler1,"@BlankDBS ping difference is real, he's bad"
1502,2022-05-22T15:48:35.193061,sm0k1np0t,#loltyler1,KR FINALLY BROKE BIG T
1503,2022-05-22T15:48:35.193086,pexelie,#loltyler1,bruh sick duck D:
1504,2022-05-22T15:48:35.356587,xtanjiroasdf,#loltyler1,Hahahahaha MALDING
1505,2022-05-22T15:48:35.356783,astralsheep13,#loltyler1,monkaH
1506,2022-05-22T15:48:35.356805,justanotherwebdev,#loltyler1,YEP
1507,2022-05-22T15:48:35.521586,zeustype2,#loltyler1,crazy
1508,2022-05-22T15:48:35.521706,zandew,#loltyler1,sheeesh
1509,2022-05-22T15:48:35.521730,ixzze09,#loltyler1,damn KEKW
1510,2022-05-22T15:48:35.950584,otf_deus,#loltyler1,LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW LIKE NA PLAYERS KEKW
1511,2022-05-22T15:48:36.277925,thebltsandwich,#loltyler1,TRUE
1512,2022-05-22T15:48:36.769246,wooswo,#loltyler1,LET IT OUT
1513,2022-05-22T15:48:36.932394,mangosmoody,#loltyler1,GG
1514,2022-05-22T15:48:37.095970,midgap012,#loltyler1,BigBrother BigBrother BigBrother
1515,2022-05-22T15:48:37.095993,nippinnelly,#loltyler1,Mom die lol
1516,2022-05-22T15:48:37.096017,wintechzzz,#loltyler1,:D
1517,2022-05-22T15:48:37.259174,greenbaepackers,#loltyler1,TELL EM TYLER YEAAAAAAAH
1518,2022-05-22T15:48:37.817541,dissolution187,#loltyler1,K OMEGALUL REA
1519,2022-05-22T15:48:37.817662,duddybudz,#loltyler1,true
1520,2022-05-22T15:48:37.980901,papayasmithy,#loltyler1,Pepepains KR
1521,2022-05-22T15:48:37.981025,malzand1,#loltyler1,Copeler1
1522,2022-05-22T15:48:38.308184,zalivik,#loltyler1,BigBrother sion time
1523,2022-05-22T15:48:38.471415,aysquirrel,#loltyler1,I CAN'T HELP IT gachiBASS
1524,2022-05-22T15:48:38.635427,slushypoop,#loltyler1,i concur
1525,2022-05-22T15:48:38.798681,zach_xt,#loltyler1,1/5
1526,2022-05-22T15:48:38.962061,noicingplease,#loltyler1,sdoep as fuck
1527,2022-05-22T15:48:38.962183,midoropen,#loltyler1,"THANK YOU, THATS TRUE"
1528,2022-05-22T15:48:39.184404,fergusx,#loltyler1,BigBrother BigBrother BigBrother BigBrother BigBrother
1529,2022-05-22T15:48:39.347833,mangosmoody,#loltyler1,FREE POINTS KEKW
1530,2022-05-22T15:48:39.347952,lunary211,#loltyler1,HUHH ???
1531,2022-05-22T15:48:39.348001,sinxsin66,#loltyler1,REAL LEAGUE PLAYERS ARE IN NA KEKW ?
1532,2022-05-22T15:48:39.511183,bitedarbininke,#loltyler1,stop typing ur all abcd
1533,2022-05-22T15:48:39.838030,selhistoireduntype,#loltyler1,Old Tyler
1534,2022-05-22T15:48:39.838054,ralsand,#loltyler1,KAT LOST TO TWICH KEKW
1535,2022-05-22T15:48:40.001182,grabfate,#loltyler1,FFFFFFFFFFFFFFFFFFFFF
1536,2022-05-22T15:48:40.001303,divinestormttv,#loltyler1,KEKW
1537,2022-05-22T15:48:40.001327,kinguin999,#loltyler1,U are tilting yourself and ur team
1538,2022-05-22T15:48:40.001351,letitbling,#loltyler1,!rank
1539,2022-05-22T15:48:40.001373,ginandtonikk,#loltyler1,GG FF
1540,2022-05-22T15:48:40.327991,muse309,#loltyler1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1541,2022-05-22T15:48:40.328018,fossabot,#loltyler1,"@letitbling, ACCOUNTS: BIG TONKA T is currently Master I 95 LP"
1542,2022-05-22T15:48:40.895297,therealfrancis,#loltyler1,remember when he was dia hardstuck and said 200-300lp masters would be way easier LULW
1543,2022-05-22T15:48:41.104213,fbetances,#loltyler1,KEKW
1544,2022-05-22T15:48:41.267560,corndoggydawgg,#loltyler1,!op.gg
1545,2022-05-22T15:48:41.267818,troopernix,#loltyler1,KEKW
1546,2022-05-22T15:48:41.921567,loljax1,#loltyler1,NA talking KEKW
1547,2022-05-22T15:48:41.921597,zandavee,#loltyler1,BigBrother 💢 ALL DOGSHIT
1548,2022-05-22T15:48:42.084805,notmasked1,#loltyler1,real league players Gigachad
1549,2022-05-22T15:48:42.248217,kalinor809,#loltyler1,next you can win
1550,2022-05-22T15:48:42.411757,kokorowomoyase,#loltyler1,BugBrother inferior region
1551,2022-05-22T15:48:42.575864,kenworth_junior,#loltyler1,95 lp rip
1552,2022-05-22T15:48:42.903220,metotoro,#loltyler1,OCE BEST SERVER Gigachad
1553,2022-05-22T15:48:43.066607,ziplocked,#loltyler1,TELL EM BIG T
1554,2022-05-22T15:48:43.066730,pedrex2121,#loltyler1,RNG>G2>PSG>T1 KEKW
1555,2022-05-22T15:48:43.406908,joaquin240,#loltyler1,favts
1556,2022-05-22T15:48:43.570196,zeustype2,#loltyler1,keep talking smack
1557,2022-05-22T15:48:43.733504,fbetances,#loltyler1,TRUUUUUUUUUUUUUUU
1558,2022-05-22T15:48:43.897064,jpedro2007,#loltyler1,BibleThump Even Faker
1559,2022-05-22T15:48:44.060366,qqw8886,#loltyler1,D: suck?
1560,2022-05-22T15:48:44.223758,elothron,#loltyler1,BigBrother  💢 BigBrother  💢
1561,2022-05-22T15:48:44.223877,zelighty,#loltyler1,!rank
1562,2022-05-22T15:48:44.550867,3p1c_jinjin,#loltyler1,BigBrother LET IT OUT T
1563,2022-05-22T15:48:44.550897,bitedarbininke,#loltyler1,stop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcdstop typing ur all abcd
1564,2022-05-22T15:48:44.714454,biomutant25,#loltyler1,PotFriend JUST DO THIS IRL
1565,2022-05-22T15:48:45.254835,ricoroza,#loltyler1,D: faker too?
1566,2022-05-22T15:48:45.581425,boostmod3,#loltyler1,"""REAL PLAYER"" BigBrother BigBrother BigBrother"
1567,2022-05-22T15:48:45.908169,icarb0n,#loltyler1,monkaW 👍
1568,2022-05-22T15:48:45.908287,stinky__123,#loltyler1,NA BEST SERVER
1569,2022-05-22T15:48:46.071458,hanako,#loltyler1,HAHAHHAHA
1570,2022-05-22T15:48:46.071635,fissi0n,#loltyler1,one tricking is a lonely life
1571,2022-05-22T15:48:46.398843,wafflefrys,#loltyler1,PepeHands believers FUCKED pepeLaugh FeelsBadMan
1572,2022-05-22T15:48:46.888946,ralsand,#loltyler1,DOUBTERS Gigachad  DOUBTERS Gigachad  DOUBTERS Gigachad  DOUBTERS Gigachad
1573,2022-05-22T15:48:46.889061,branxx,#loltyler1,D:
1574,2022-05-22T15:48:47.052737,arcteryxy,#loltyler1,Gigachad
1575,2022-05-22T15:48:47.216280,hernzzzzz,#loltyler1,IM RICH
1576,2022-05-22T15:48:47.216401,skafeverest,#loltyler1,THE TILT IS STRONG KEKW
1577,2022-05-22T15:48:47.953254,giorgos935,#loltyler1,Nice Play Tyler
1578,2022-05-22T15:48:48.116641,vbaliint,#loltyler1,BigBrother SHOW THEM
1579,2022-05-22T15:48:48.550910,argentice,#loltyler1,LETS GOOO FLAMING
1580,2022-05-22T15:48:48.877882,fossabot,#loltyler1,"@zelighty, ACCOUNTS: BIG TONKA T is currently Master I 95 LP"
1581,2022-05-22T15:48:49.041239,slay_ct,#loltyler1,man you are toxic
1582,2022-05-22T15:48:49.204542,brammyd,#loltyler1,F.F
1583,2022-05-22T15:48:49.531233,shayuki,#loltyler1,kat losing lane to twitch KEKW
1584,2022-05-22T15:48:49.858100,hiperyorch,#loltyler1,REPORT POPPY
1585,2022-05-22T15:48:50.186005,wintechzzz,#loltyler1,:O
1586,2022-05-22T15:48:50.186126,bodeyjp,#loltyler1,yo
1587,2022-05-22T15:48:50.349380,alpaga_boiteux,#loltyler1,NA DELUSION KEKW
1588,2022-05-22T15:48:50.349513,adamsalterego,#loltyler1,Gigachad TONKA T > KR
1589,2022-05-22T15:48:50.349540,thanksformoneybelievers,#loltyler1,FAT FUCKING PAYOUT BABY EZ
1590,2022-05-22T15:48:50.512818,satanyya,#loltyler1,Got cancer KEKW
1591,2022-05-22T15:48:50.676107,awby10,#loltyler1,!opgg
1592,2022-05-22T15:48:51.003681,parvustitum,#loltyler1,Gigachad Clap BRAZIL>KOREA
1593,2022-05-22T15:48:51.880601,zymir777,#loltyler1,SEZ U 1 TRICK DRAVEN OMEGALUL
1594,2022-05-22T15:48:52.432343,doothdooth,#loltyler1,NA =real Gigachad
1595,2022-05-22T15:48:54.440947,praetor_gg,#loltyler1,NA is a real regiob PogU
1596,2022-05-22T15:48:54.441077,kokorowomoyase,#loltyler1,BigBrother
1597,2022-05-22T15:48:54.470480,santiagogv23,#loltyler1,your team trying BibleThump
1598,2022-05-22T15:48:54.470590,metotoro,#loltyler1,WHEN EU?
1599,2022-05-22T15:48:54.470691,kudaranai_,#loltyler1,they talk more than in NA how
1600,2022-05-22T15:48:54.520266,nightbot,#loltyler1,Tyler will stream everyday in Korea!
1601,2022-05-22T15:48:55.103323,wintechzzz,#loltyler1,:C
1602,2022-05-22T15:48:55.642823,lancelothw,#loltyler1,Time for the mom die?
1603,2022-05-22T15:48:56.134172,eclipsing115,#loltyler1,korean kids no play league full TIME but WHY
1604,2022-05-22T15:48:56.134294,jacobo207,#loltyler1,rank?
1605,2022-05-22T15:48:57.637364,lepatz,#loltyler1,EUW/ NA > KR
1606,2022-05-22T15:48:57.637679,loads_of_pot,#loltyler1,!rank
1607,2022-05-22T15:48:57.637815,codjio,#loltyler1,the KR streamer guy what washis channel
1608,2022-05-22T15:48:57.965482,vbaliint,#loltyler1,BigBrother
1609,2022-05-22T15:48:58.129797,fossabot,#loltyler1,"@loads_of_pot, ACCOUNTS: BIG TONKA T is currently Master I 95 LP"
1610,2022-05-22T15:48:58.308588,gabraphael,#loltyler1,DIAMOND DOGGY
1611,2022-05-22T15:48:58.638401,jordan_3012,#loltyler1,!rank
1612,2022-05-22T15:48:58.801303,wice_lol,#loltyler1,PoroSad we good
1613,2022-05-22T15:48:58.801487,totes219,#loltyler1,it's just sad going all the way to Korea just to get these garbage games
1614,2022-05-22T15:48:58.801593,a_cee_tee,#loltyler1,"@jemo_kekw Ahh yes, Draven is the issue. Thats why Riot is planning on buffing him /s"
